asin,Review ID,Title,Body,Rating
B095K9FBC4,RDVVNW81FR2IP,-,"
9/10
",5.0
B095K9FBC4,RBVBYNIPKILT4,-,"
Smaller than expectec
",4.0
B095K9FBC4,R2XIN97GOMGAZN,-,"
all good
",5.0
B095K9FBC4,R1ROZGQR1OQRFN,-,"
That was sad
",1.0
B095K9FBC4,R2CN8THX1903CK,-,"
Definitely a good buy, I was surprised how good they actually are.  Instagram @ wild12valve
",5.0
B095K9FBC4,R39BVW6IGQOJX5,-,"
Several are warped, flimsy or tear easily. Disappointed.
",2.0
B095K9FBC4,R36SU582CWYH4K,-,"
Tiny Tiny pieces of worthless JUNK
",1.0
B095K9FBC4,R1RN7Q5UX8S0Y1,-,"
No fue lo que esperaba....mala experiencia
",1.0
B095K9FBC4,R3ENW1F9FJSF1E,-,"
Para ser de 4 pulgadas, son demasiado delgados.
",1.0
B08JVDFXQD,R2OLNX5B7Q8DZO,"
Killer
","
Awesome bait for river smallmouth!
",5.0
B08JVDFXQD,R134CAYFOALY0T,"
Awesome
","
These jigs catch crappie like none other
",5.0
B08JVDFXQD,R3UAUVTJF13P26,-,"
Good quality lures. I have them in several colours and on a number of occasions they have worked for me when nothing else does. My local canal has been really hard recently, especially with the weather all over the place, but when I switch to one of these I always seem to manage to save the blank. I think they offer something different to the lures that the fish are used to seeing. Work great on the drop shot or standard jig head but my preferred way to fish them are on a cheb rig.
",5.0
B07QYDHTGQ,R11U7AH37O8PQE,"
Excellent service and delivery
","
Senkos for fishing 🎣 😄 with good quality.
",5.0
B07QYDHTGQ,R1EUZI0AJYT7NL,"
Nice worms
","
Nice worms but didn’t come with the reusable case they said it
",5.0
B07QYDHTGQ,R39U3EY48P381,"
2 Fish with one worm
","
Not saying much. But Bass loved the cinnamon ones to the point that got me 2 Basses with one worm.
",5.0
B07QYDHTGQ,R3ENN7MMK7Y9RE,"
Good variety of colors
","
Works as expected
",5.0
B07QYDHTGQ,R31IBPPWIDYYB5,"
Awesome product.
","
Thank you.
",5.0
B07QYDHTGQ,R2JQGK36JW5HI9,"
Great stuff but should sell just cinnamon worms
","
Best one is one that looks like a regular worm but these things get bites and in the plentiful. The other colors get nowhere near as many bites as cinnamon. Sort of worthless variety pack.
",4.0
B07QYDHTGQ,R1YOYAQX5O3C1A,"
Came as advertised
","
The product came as advertised and I feel it is a good value for what you get. I've been on two 3 hour kayak fishing trips at this time and these senkos haven't caught a fish, but I don't think it is the worms' fault.
",4.0
B07QYDHTGQ,R3QUGJWBWA454Q,"
Good value.
","
Good colors. I mostly bought these for the white and red colors, but the others that come in the package are proven fish-catchers. If you're looking for senkos and don't want to spend $1 each for a pack full of one color... these are a good option.
",5.0
B07QYDHTGQ,R1CE06SKTKK1YY,"
Fish loved them.  Me too....
","
Fish loved these,  Boated eleven fish this morning,  9 using theses worms.  8 were largemouth and one was a northern pike.  The only downer is they don’t hold up well after a few fish.  Best use I had was three fish on one.  Would have given five stars if durability was a tad better.
",4.0
B07QYDHTGQ,R2ASFSEZQKV5JK,"
Great worms!
","
Great variety and good quality. My son loves using them!
",5.0
B07QYDHTGQ,R19AXMSPGICTMV,"
Nice set
","
Bought for my father in law. He loves it.
",5.0
B07QYDHTGQ,R3ER22O1KCUSPQ,"
Bass loved em
","
Worked good
",5.0
B07QYDHTGQ,RDFF3WGJC1G5V,"
senko
","
great value!!
",5.0
B07QYDHTGQ,R212OL1KJ04G7X,"
Perfect for bass fishing
","
My dad and I caught a total of 9 bass on these worms at a local pond.  They work great and the bass love all of the colors. Overall a great deal.
",5.0
B07QYDHTGQ,R3D8HNFS2EDAHO,"
To soft and loss break easy
","
Tear easily and break when you use and O-ring after catching one bass. I just purchased some and only have about 7 left.
",3.0
B07QYDHTGQ,R9EARYCJB448I,"
Not the same as the photos
","
The colors are way brighter in person and they don’t have many flakes in them as in the pictures. I am going to try them and see what happens
",2.0
B07QYDHTGQ,R7GPCOBL229JK,"
Great bait.
","
Senco baits are the bomb!!
",5.0
B07QYDHTGQ,R7MOXBX4ALELP,"
Worms are made from a cheap material. They rip very easily
","
Worms are made from a cheap material. They rip very easily
",1.0
B07QYDHTGQ,RAOFK3CXAMJVV,"
Came quick
","
Love the size and colors. Can’t wait to use them.
",5.0
B07QYDHTGQ,R3040XE6NGKFE3,-,"
Covid-19 won the fishing derby. I hope to travel next year.
",4.0
B07QYDHTGQ,R1HVJQ3PLN648M,-,"
Colors run onto eachother after a few weeks.  Keep colors separate!!
",3.0
B07QYDHTGQ,R2O0256LZRDM3I,-,"
Not my favorite colors but can not beat the price.
",4.0
B07QYDHTGQ,RQZT1IQIH7KVN,-,"
Super
",4.0
B07QYDHTGQ,R3H1HUPLIOM2XI,-,"
good quality
",5.0
B07QYDHTGQ,R3NVOHD5UEM36U,-,"
Didn't even get fishing bait
",1.0
B07DM7QR39,RCYFDGEQN9MYT,"
Gets Bit!
","
These are a little firmer that Gary Yamamoto Senko but for where I fish they work great.  They are a bit more durable than the Yamamoto for half the price so do not feel as bad when they get sawed off by the bite or when they tear.  I will purchase again.
",4.0
B07DM7QR39,R30AJBCNMATL6U,"
Happy
","
Happy with the product, works as it should and seems possibly a bit more durable than a senko.
",5.0
B07DM7QR39,R1GVLQB58WDXTP,"
Seven Big mouth bombers. Two worms.
","
Get the O-rings These plastics work!
",5.0
B07DM7QR39,R9N57Q38O4GFZ,"
bass like it
","
very good
",5.0
B07DM7QR39,R1BA0AU1JOSX3F,"
Bass love them
","
These worms are flexible and long lasting. Bass love them!
",5.0
B07DM7QR39,R2MLKVD5JHTR9V,"
Very happy with the product and supplier
","
Quality product good service
",5.0
B07DM7QR39,RUSHS3E8Q2XM4,"
Quality Worm
","
I haven't had a chance to use these yet, which means I've been very busy and the bass just came off the bed which is a great time to fish for bass and by the way, I own a nice fish pond.  But I have fished enough to know quality soft baits and these are quality soft baits and perfect for wacky worm fishing.  The price is really good and delivery was quick.
",5.0
B07DM7QR39,R3O6D0GPJHQLG,"
I have caught MANY bass with this bait !!!
","
Bass
",4.0
B07DM7QR39,R3V5S7E6SK6XRU,"
This works.
","
Great product. I would recommend this to anyone.
",5.0
B07DM7QR39,R35Q8SVP6ISK7N,"
Great Value!
","
Just received them today. Full 25 pc count. On time delivery. Everything was very well packaged. Product looks genuine, smells fresh, and feels little oily but has great durability. Let’s get some bass 👍🏼
",5.0
B07DM7QR39,R2T14MZA0F1V60,"
They're okay
","
A little stiffer and not as pliable as I would prefer, but in the hands of an experienced angler they'll do just fine
",4.0
B07DM7QR39,R1P9KA0EHIBMTC,"
Great Price - Work Well
","
Hooked up on the second cast with these, on a tough day on a dirty river.  No, they're not too fat.  Yes, they have good enough action.  Tougher than Senkos, and way cheaper than Dingers.  If you can catch fish, you can catch them on these worms.  Great value - will explore other colors.
",5.0
B07DM7QR39,R37N4OZDYHM7CX,"
I like this bag worms because the bass love to eat them.
","
I like this bag worms because the bass love to eat them.
",5.0
B07DM7QR39,RAM3G1FIQKVLL,"
I catch Bass in the Midwest wherever I fish period
","
These worm are outstanding on a wacky rig
",5.0
B07DM7QR39,R37SXYCNHDEFI8,"
Wacky worms galore
","
Arrived on time. Appeared as ordered. I have already caught several bass with them.
",5.0
B07DM7QR39,RXGYG8IDP9G7E,"
Bulk buy is the way to go!!
","
I like that the fish love them!
",5.0
B07DM7QR39,R15DXYBNY213KF,"
Perfect worms
","
Got these for my husband. He loves and lives to fish and loves  these worms 🐛
",5.0
B07DM7QR39,R9T2V5YWPZF30,"
Catching Bass for less
","
Great value.catching bass for less
",5.0
B07DM7QR39,R1FWP86DBBAYO5,"
Okay product
","
Good soft plastic worm for numbers but durability isn't there
",4.0
B07DM7QR39,RR4BOYVYJ60XG,"
Great worm for bass
","
They work great go through at least 3 every time I fish with them
",5.0
B07DM7QR39,R1CBFEMTLT0BJK,"
Great worms
","
Excellent quality and very fast shipping
",5.0
B07DM7QR39,R10BC904MTT8CV,"
First worm caught a bass
","
Value for the money
",5.0
B07DM7QR39,R38XOY5N7KDY5C,"
Arrived quickly
","
Just what i was looking for
",5.0
B07DM7QR39,R1BQZRKCJ5ONB1,"
Awesome
","
Love the worm and color, using it catch my PB.
",5.0
B07DM7QR39,R26RSHXX7AFVRF,"
great price
","
Just what I wanted perfect
",5.0
B07DM7QR39,R2WB4ZD289EIMC,"
Good quality alternative to senko worms.
","
So i got these because i have been going through alot of senko worms, and those things are over priced. I just got the bag yesterday so i haven't used them yet, but i did check them out. They feel pretty much exactly the same as senko's so im pretty satisfied.
",5.0
B07DM7QR39,R2VBIVVE5V9DBB,"
Great affordable bait.
","
Great evening and nighttime senko. Big or small bass love em’.  Bass in photo is 5lbs even, smashed the worm before I could even start reeling. No need to spend big bucks on “top” brands, these get the job done.
",5.0
B07DM7QR39,R36A1NLLMET6LU,"
Too soft, not really a June bug color
","
They are very light color, not really a June bug color like most. It has a lot more flake in it than it should have. I flip in grass a lot this time of year and they just don’t have the durability to do that. They are a pretty soft bait.
",2.0
B07DM7QR39,R349GKZB9NM400,"
Absolutely
","
Awesome worm built just like G.Y. More for the money! Well worth it!
",5.0
B07DM7QR39,RSXHEO8HTBQC3,"
Not sure if I'll be buying more.
","
The action is a bit rigid when using them as a weightless T rigged worm but other than that the colors are on point and they're definitely durable. I don't do weights or wacky as much as I could with my stick style baits otherwise these would be killer for the price.
",3.0
B07DM7QR39,R2ODPUG41DJQ7O,"
Good quality
","
Nice weight and durable
",4.0
B07DM7QR39,R2Y6IZ3FLVO5DR,"
Just Release, nothing to catch!
","
I have been fishing with these for 2 full weeks, they are no good. I have for the last 5 days switched to another brand of the exact same color (Literally removed the worm and rehooked a different brand) I get hits on the other brand without changing a thing.  Based on the Amazon reviews I tried this brand, but they have been really disappointing. They have an odd smell as well. A little bit like spoiled milk. Maybe I got unlucky with a bad bag. If this isn’t your brand, I would stick to what you know. Back to Gary for me.
",1.0
B07DM7QR39,R1X76YTC7H35SG,"
BASS BABY
","
Already caught a 4 pounder using them
",5.0
B07DM7QR39,R3R7Q019Q4377Y,"
good senko style worm!
","
good senko style work for the price.  works great on a wacky rig.
",5.0
B07DM7QR39,RKXYVWX1EKPKT,"
nice thick and flexible worms with quality action
","
Solid pack of senkos, nice thick and flexible worms with quality action. Happy the 25 count price is about the same as the 10 count.
",5.0
B07DM7QR39,R3CVWSWYZBKH51,"
More bang for your buck!
","
These baits are great.You get a lot more soft plastics compared to the expensive brands without compromising on quality. Great action and weight.
",5.0
B07DM7QR39,R2LYCIA10RM653,"
Great bass worms
","
Tried these as soon as I got them - caught three largemouth bass in 15 minutes - great value and great product.
",5.0
B07DM7QR39,R1XGJBNN2Z7NW7,"
Strong bait
","
Great worm bait it stays strong on the hook even after 5 fish were caught on it. Worked like a charm.
",5.0
B07DM7QR39,R2DRZAQ5VD37BA,"
Look elsewhere.
","
These are WAY too stiff and have zero action.A good wacky worm wiggles as it slowly sinks. These worms are like a pencil. No action at all. That is what makes a wacky worm successful. These will work as an impulse bite only if you drop it on their head! They are also way too buoyant. They barely sink at all. Great price but a poor product. Yamamoto senkos are more expensive than these knockoffs but  Yamamoto senkos lure fish into striking.Been fishing wacky worms for years and tried them all hoping these were cheap replacements. They are cheap... but not a replacement for proven wacky worms.
",1.0
B07DM7QR39,R1TUJDOSMDQVKP,"
Works great
","
Work great
",5.0
B07DM7QR39,R17L8YLMHQ9YSN,"
Awesome plastics
","
Great colors and texture, the largemouth go crazy for them
",5.0
